vocab_id,vocab_new_id,word,old_meaning_ko,new_meaning_ko,reasons
1858,2236,universal,"1. 보편적인, 일반적인 2. 전 세계의","보편적인, 일반적인; 전 세계의",numbered_markers_removed|wide_space_normalized
1067,2238,literate,읽고 쓸 수 있는 (       illiterate),읽고 쓸 수 있는,english_parenthetical_removed|wide_space_normalized
5691,2240,extrinsic,"외적인(↔ intrinsic 내적인, 내재된)",외적인,english_parenthetical_removed
2247,2242,famine,"명 기근, 굶주림 (= hunger)","명 기근, 굶주림",english_parenthetical_removed|wide_space_normalized
1194,2243,nourish,"1. 영양분을 주다 2. 기르다, 육성하다","영양분을 주다; 기르다, 육성하다",numbered_markers_removed|wide_space_normalized
564,2245,discipline,"1. 규율, 훈육 2. 절제력 3. 단련, 수련                  1. 징계하다 2. 훈육하다","규율, 훈육; 절제력; 단련, 수련; 징계하다; 훈육하다",numbered_markers_removed|wide_space_normalized
1130,2247,meditation,1. 명상 2. 심사숙고,명상; 심사숙고,numbered_markers_removed|wide_space_normalized
902,2251,illiterate,"글을 모르는, 문맹의 (         literate)    문맹자","글을 모르는, 문맹의 문맹자",english_parenthetical_removed|wide_space_normalized
2206,2254,emigrate,"동 (다른 나라로) 이민 가다, 이주해 가다 (↔ immigrate 이주해 오다)","동 (다른 나라로) 이민 가다, 이주해 가다",english_parenthetical_removed|wide_space_normalized
1163,2258,mortal,1. 죽을 운명의 2. 치명적인           인간,죽을 운명의; 치명적인 인간,numbered_markers_removed|wide_space_normalized
2344,2261,index,"명 ((복 indexes/indices)) 1. 지표, 지수 2. 색인","명 (); 지표, 지수; 색인",english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
30,2271,acid,산(酸)       산성의,산(酸) 산성의,wide_space_normalized
2127,2272,decompose,"동 (화학 작용에 의해) 분해되다, 부패하다 (= decay, rot)","동 (화학 작용에 의해) 분해되다, 부패하다",english_parenthetical_removed|wide_space_normalized
920,2276,import,1. 수입하다 ( export) 2. ~의 뜻을 함축하다 3. 중요하다,수입하다; ~의 뜻을 함축하다; 중요하다,english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
1558,2279,separate,"분리하다[되다], 갈라지다[놓다]            1. 분리된 2. 별개의","분리하다[되다], 갈라지다[놓다]; 분리된; 별개의",numbered_markers_removed|wide_space_normalized
1025,2281,keep off,"1. 떼어놓다, 가까이 못 오게 하다 2. 막다","떼어놓다, 가까이 못 오게 하다; 막다",numbered_markers_removed|wide_space_normalized
1340,2283,prevail,"1. 만연하다, 유행하다 2. 승리하다, 우세하다","만연하다, 유행하다; 승리하다, 우세하다",numbered_markers_removed|wide_space_normalized
327,2284,come by,"1. ~에 들르다 2. ~을 얻다, 입수하다","~에 들르다; ~을 얻다, 입수하다",numbered_markers_removed|wide_space_normalized
2554,2285,province,"명 1. ((행정 단위)) 주(州), 도(道) 2. ((the 복수형)) (수도 외의) 지방","명 ((행정 단위)) 주(州), 도(道); () (수도 외의) 지방",english_parenthetical_removed|numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
1187,2288,nevertheless,그럼에도 불구하고 (           nonetheless),그럼에도 불구하고,english_parenthetical_removed|wide_space_normalized
777,2290,fraction,"1. 일부, 소량 2. 【수학】 분수","일부, 소량; 【수학】 분수",numbered_markers_removed|wide_space_normalized
5686,2298,extraordinary,"비범한, 놀라운 (extraordinary의 오타)","비범한, 놀라운",english_parenthetical_removed|wide_space_normalized
715,2299,extraordinary,"1. 비범한, 대단한 2. 이상한","비범한, 대단한; 이상한",numbered_markers_removed|wide_space_normalized
6071,2304,occasion,"때, 경우 (occasion의 오타)","때, 경우",english_parenthetical_removed|wide_space_normalized
1214,2305,occasion,"1. (특정한) 때, 경우 2. 특별한 일[행사]","(특정한) 때, 경우; 특별한 일[행사]",numbered_markers_removed|wide_space_normalized
2602,2307,revolutionary,"명 혁명가 형 혁명의, 혁명적인 (= innovative)","명 혁명가 형 혁명의, 혁명적인",english_parenthetical_removed|wide_space_normalized
782,2318,frightening,겁을 주는 (      scary),겁을 주는,english_parenthetical_removed|wide_space_normalized
511,2321,deliberate,"1. 신중한 2. 고의의, 계획적인","신중한; 고의의, 계획적인",numbered_markers_removed|wide_space_normalized
464,2322,crucial,"결정적인, 중대한 (        vital)","결정적인, 중대한",english_parenthetical_removed|wide_space_normalized
236,2324,brutal,"1. 야만적인 2. 잔혹한, 무자비한","야만적인; 잔혹한, 무자비한",numbered_markers_removed|wide_space_normalized
228,2325,brief,1. 잠깐의 2. 간결한        (요점만 정리된) 요약서,잠깐의; 간결한 (요점만 정리된) 요약서,numbered_markers_removed|wide_space_normalized
1844,2326,turn out,"1. 판명되다, 결국 ~임이 드러나다 2. 끄다","판명되다, 결국 ~임이 드러나다; 끄다",numbered_markers_removed|wide_space_normalized
2094,2329,consecutive,형 연이은 (= successive),형 연이은,english_parenthetical_removed|wide_space_normalized
571,2330,discriminate,1. 차별하다 2. 구별하다,차별하다; 구별하다,numbered_markers_removed|wide_space_normalized
935,2331,indeed,"1. 【강조】 실로, 참으로 2. 【동감을 나타내며】 정말","【강조】 실로, 참으로; 【동감을 나타내며】 정말",numbered_markers_removed|wide_space_normalized
1623,2332,speculate,1. 사색하다 2. 추측하다 ( presume) 3. (주식· 토지 등에) 투기하다,사색하다; 추측하다; (주식· 토지 등에) 투기하다,english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
2229,2338,ethical,"형 1. 윤리적인, 도덕에 관련된 2. 도덕적으로 옳은","형 윤리적인, 도덕에 관련된; 도덕적으로 옳은",numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
1530,2341,sanitary,"1. 위생의 ( hygienic) 2. 위생적인, 청결한","위생의; 위생적인, 청결한",english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
1473,2342,resist,1. 저항하다 2. 반대하다 ( oppose),저항하다; 반대하다,english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
586,2345,distinguish,"구별하다, 식별하다 (         differentiate)","구별하다, 식별하다",english_parenthetical_removed|wide_space_normalized
563,2346,discern,1. 알아보다 ( notice) 2. 식별[분간]하다,알아보다; 식별[분간]하다,english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
2154,2347,differentiate,"동 구별하다, 구분 짓다 (= distinguish)","동 구별하다, 구분 짓다",english_parenthetical_removed|wide_space_normalized
508,2348,define,1. 정의하다 2. (범위·경계 등을) 규정하다,정의하다; (범위·경계 등을) 규정하다,numbered_markers_removed|wide_space_normalized
477,2351,custom,"1. 관습 2. 습관 3. ((~s)) 관세, 세관","관습; 습관; () 관세, 세관",english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
1261,2353,paradox,"1. 역설, 패러독스 2. 모순되는 말","역설, 패러독스; 모순되는 말",numbered_markers_removed|wide_space_normalized
1179,2355,natural,"1. 자연의, 천연의 2. 타고난","자연의, 천연의; 타고난",numbered_markers_removed|wide_space_normalized
6245,2360,real,진짜의 (real의 오타),진짜의,english_parenthetical_removed|wide_space_normalized
78,2362,alternative,"대안, 선택 가능한 것           대체 가능한, 대안이 되는","대안, 선택 가능한 것 대체 가능한, 대안이 되는",wide_space_normalized
967,2365,insert,"1. 삽입하다, 넣다 2. (문서 등에) 덧붙이다","삽입하다, 넣다; (문서 등에) 덧붙이다",numbered_markers_removed|wide_space_normalized
954,2366,inhale,"들이마시다, 흡입하다 (           exhale)","들이마시다, 흡입하다",english_parenthetical_removed|wide_space_normalized
2350,2367,influenza,"명 유행성 감기, 독감 (= flu)","명 유행성 감기, 독감",english_parenthetical_removed|wide_space_normalized
1125,2368,meantime,"((the ~)) 그동안    그동안에, 그사이에 (       meanwhile)","() 그동안 그동안에, 그사이에",english_parenthetical_removed|wide_space_normalized
1038,2369,latter,1. 후반의 2. (둘 중에서) 후자의         ((the ~)) (둘 중에서) 후자,후반의; (둘 중에서) 후자의 () (둘 중에서) 후자,english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
2228,2373,estimation,"명 (가치, 자질에 대한) 판단, 평가 (= evaluation); 추산","명 (가치, 자질에 대한) 판단, 평가; 추산",english_parenthetical_removed|wide_space_normalized
2054,2379,call up,1. (기억을) 불러일으키다 2. (군대 등을) 소집[징집]하다,(기억을) 불러일으키다; (군대 등을) 소집[징집]하다,numbered_markers_removed|wide_space_normalized
2053,2380,call on,"1. (짧게) 방문하다 2. 요구하다, 부탁하다 (= demand, ask for)","(짧게) 방문하다; 요구하다, 부탁하다",english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
118,2381,arrange,"1. 정하다, 준비하다 2. 정리[배열]하다 3. 편곡하다","정하다, 준비하다; 정리[배열]하다; 편곡하다",numbered_markers_removed|wide_space_normalized
1938,2384,yearn,"1. 동경하다, 그리워하다 2. 열망하다","동경하다, 그리워하다; 열망하다",numbered_markers_removed|wide_space_normalized
3990,2386,interruption,"방해; 중단
cf. interrupt ~을 방해하다; ~을 중단하다",방해; 중단 cf. interrupt ~을 방해하다; ~을 중단하다,linebreak_or_tab_normalized
1929,2387,work out,1. 운동하다 2. (문제를) 풀다,운동하다; (문제를) 풀다,numbered_markers_removed|wide_space_normalized
1927,2388,wonder,궁금하다         놀라움,궁금하다 놀라움,wide_space_normalized
1642,2389,stand by,1. 대기[준비]하다 2. 곁에 있다,대기[준비]하다; 곁에 있다,numbered_markers_removed|wide_space_normalized
22,2393,accompany,"1. 동행하다, 동반하다 2. 수반하여 일어나다","동행하다, 동반하다; 수반하여 일어나다",numbered_markers_removed|wide_space_normalized
235,2398,browse,1. 띄엄띄엄 읽다 2. 방목하다 3. 검색하다,띄엄띄엄 읽다; 방목하다; 검색하다,numbered_markers_removed|wide_space_normalized
6135,2404,persuade,설득하다 (persuade의 오타),설득하다,english_parenthetical_removed|wide_space_normalized
1293,2405,persuade,1. 설득하다 2. 납득시키다 ( convince),설득하다; 납득시키다,english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
435,2406,convince,"1. 확신시키다, 납득시키다 2. 설득하다","확신시키다, 납득시키다; 설득하다",numbered_markers_removed|wide_space_normalized
1772,2408,tend,"1. ~하는 경향이 있다, ~하기 쉽다 2. 돌보다, 보살피다","~하는 경향이 있다, ~하기 쉽다; 돌보다, 보살피다",numbered_markers_removed|wide_space_normalized
1733,2409,swear,"(swore - sworn) 1. 맹세하다, 선언하다 2. 욕을 하다","맹세하다, 선언하다; 욕을 하다",english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
1720,2410,suppose,"1. 추측하다, 생각하다 2. 가정하다, 상상하다","추측하다, 생각하다; 가정하다, 상상하다",numbered_markers_removed|wide_space_normalized
1693,2412,subscribe,1. (신문 등을) 구독하다 2. 서명하다,(신문 등을) 구독하다; 서명하다,numbered_markers_removed|wide_space_normalized
4508,2419,privacy," 사적인 자유, 사생활, 혼자 있는 상태","사적인 자유, 사생활, 혼자 있는 상태",wide_space_normalized
1435,2421,regard,"여기다, 간주하다             1. 존경 2. 관심, 고려 3. ((~s)) 안부 인사","여기다, 간주하다; 존경; 관심, 고려; () 안부 인사",english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
1110,2428,manuscript,"1. 원고 2. 손으로 쓴 것, 사본","원고; 손으로 쓴 것, 사본",numbered_markers_removed|wide_space_normalized
121,2429,article,1. 기사 2. 물품 ( item) 3. 조항,기사; 물품; 조항,english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
1338,2433,presume,"가정하다, 추정하다 (         assume)","가정하다, 추정하다",english_parenthetical_removed|wide_space_normalized
1282,2436,perceive,"1. 인지하다, 알아차리다 2. 여기다","인지하다, 알아차리다; 여기다",numbered_markers_removed|wide_space_normalized
1589,2438,sincere,1. 성실한 2. 참된,성실한; 참된,numbered_markers_removed|wide_space_normalized
1860,2441,upgrade,향상시키다          향상,향상시키다 향상,wide_space_normalized
375,2447,concentrate,1. 집중하다 2. (한 곳에) 모으다,집중하다; (한 곳에) 모으다,numbered_markers_removed|wide_space_normalized
272,2449,catch up,1. 따라잡다 2. 만회하다,따라잡다; 만회하다,numbered_markers_removed|wide_space_normalized
2044,2451,brush up,"(on)              복습하다, 다시 공부하다","복습하다, 다시 공부하다",english_parenthetical_removed|wide_space_normalized
1077,2460,long for,1. 갈망하다 2. 그리워하다,갈망하다; 그리워하다,numbered_markers_removed|wide_space_normalized
1873,2465,vague,"1. 막연한, 애매한 2. 희미한, 분명치 않은","막연한, 애매한; 희미한, 분명치 않은",numbered_markers_removed|wide_space_normalized
2682,2470,sympathy,"명 1. 공감, 동감 (= empathy); 찬성 2. 동정(심), 연민 (= pity)","명 공감, 동감; 찬성; 동정(심), 연민",english_parenthetical_removed|numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
814,2478,get through,"1. 통과하다 2. 해내다, ~을 끝내다","통과하다; 해내다, ~을 끝내다",numbered_markers_removed|wide_space_normalized
743,2480,figure out,1. 이해하다 2. 계산하다,이해하다; 계산하다,numbered_markers_removed|wide_space_normalized
651,2489,encounter,1. (위험에) 부닥치다 2. 마주치다            (예상 밖의) 만남,(위험에) 부닥치다; 마주치다 (예상 밖의) 만남,numbered_markers_removed|wide_space_normalized
